,txs_daily,txs_cumulative,erc20_transfers_daily,erc20_transfers_cumulative,erc721_transfers_daily,erc721_transfers_cumulative,erc1155_transfers_daily,erc1155_transfers_cumulative,internal_operations_daily,internal_operations_cumulative,contracts_daily,contracts_verified_daily,contracts_verified_cumulative,senders_daily,senders_cumulative,receivers_daily,receivers_cumulative,unique_addresses_daily,addresses_daily,addresses_cumulative,gas_used_daily,gas_used_cumulative,burned_fees_daily,burned_fees_cumulative,tvl_daily,stablecoins_daily
2025-01-01 00:00:00+00:00,1038692,2640586785,1248305,735935375,1023640,33099375,5182,36142465,6719896,11077859966,5523,37,152457,368620,275039924,317125,319048005,320842245,451206,320842245,108539934301,208893872150577,2.2446015239624343e+21,9429277406230896392825525,64655338683.366394,111372260672.0
2025-01-02 00:00:00+00:00,1085867,2641672652,1182210,737117585,1419288,34518663,2209,36144674,6205638,11084065604,4949,32,152457,400075,275133452,335207,319156303,320951765,488380,320951765,108410360657,209002282511234,2.641458511156167e+21,9431918864742052559874854,67701265656.07144,110637037989.0
2025-01-03 00:00:00+00:00,1238775,2642911427,1381092,738498677,128096,34646759,2931,36147605,7436016,11091501620,5164,44,152457,455134,275232829,372572,319271456,321068218,557352,321068218,108628762992,209110911274226,1.5396397546307636e+21,9433458504496683323517779,66970232113.91231,111707969067.0
2025-01-04 00:00:00+00:00,1165788,2644077215,1450270,739948947,92614,34739373,3047,36150652,7912588,11099414208,14274,34,152457,440656,275299727,368907,319370301,321168178,539124,321168178,108714013914,209219625288140,1.269820481847904e+21,9434728324978531227691919,69058172785.19708,112777003355.0
2025-01-05 00:00:00+00:00,1141630,2645218845,1448603,741397550,71145,34810518,3179,36153831,7881938,11107296146,4310,32,152457,451399,275391397,370660,319472153,321271180,535666,321271180,108166242541,209327791530681,1.0338023722743145e+21,9435762127350805542366103,69560899799.80536,112974263230.0
2025-01-06 00:00:00+00:00,1215944,2646434789,1428174,742825724,48070,34858588,2575,36156406,7850536,11115146682,5867,34,152457,435130,275511429,359840,319598948,321399408,523276,321399408,108327784345,209436119315026,1.812883970117132e+21,9437575011320922674457525,70172620161.0594,113266738044.0
